Timestamp,Transaction_Type,MIN,P50%,P95%,P99%,MAX
11:16:53,DELIVERY,3267,7064,9748,9748,9748
11:16:53,SLEV,1529,1760,2531,2531,2531
11:16:53,OSTAT,555,753,877,1059,1059
11:17:03,NEWORD,1825,3939.5,571143,731879,757052
11:17:03,PAYMENT,1239,2403.5,228528,723421,747089
11:17:03,DELIVERY,3328,6653,215132,215132,215132
11:17:03,SLEV,1351,1535.5,1962,1962,1962
11:17:03,OSTAT,535,680,814,814,814
11:17:13,NEWORD,2302,4199,549268,792329,861903
11:17:13,PAYMENT,1479,2710,167977,407942,621746
11:17:13,DELIVERY,3744,4652,739467,750003,750003
11:17:13,SLEV,1447,1716,2476,2597,2597
11:17:13,OSTAT,664,958,1278,1326,1326
11:17:23,NEWORD,1693,4687,385228,761808,968674
11:17:23,PAYMENT,1310,3359.5,21034,622478,767950
11:17:23,DELIVERY,3095,3640.5,7912.5,8423,8423
11:17:23,SLEV,1604,1654,1997,1997,1997
11:17:23,OSTAT,513,689,891,963,963
11:17:33,NEWORD,1893,3635,596761,733947,824665
11:17:33,PAYMENT,1234,3058,240471,605511,767898
11:17:33,DELIVERY,3715,6507.5,786746,786746,786746
11:17:33,SLEV,1348,1623.5,1981,1981,1981
11:17:33,OSTAT,503,626.5,655,655,655
11:17:43,NEWORD,1697,3382,611279,795598,811115
11:17:43,PAYMENT,1308,2494,106624,672410,763069
11:17:43,DELIVERY,3478,4503,167458,167458,167458
11:17:43,SLEV,1401,1739,2043,2408,2408
11:17:43,OSTAT,652,944,1362,1362,1362
11:17:53,NEWORD,1685,3685,183024,760611,766723
11:17:53,PAYMENT,1208,2821.5,234859.5,561741,877907
11:17:53,DELIVERY,3164,4710.5,736697,736697,736697
11:17:53,SLEV,1465,1620,1869,1973,1973
11:17:53,OSTAT,614,668,949,949,949
11:18:03,NEWORD,236397,431890,563494,573378,573378
11:18:03,PAYMENT,249613,340522.5,555771,575279,575279
11:18:03,OSTAT,948,948,948,948,948
11:18:13,NEWORD,229985,299567.5,567212,586844,586844
11:18:13,PAYMENT,244461,342227,467432,507199,507199
11:18:13,SLEV,1819,1819,1819,1819,1819
11:18:13,OSTAT,665,859.5,1054,1054,1054
11:18:23,NEWORD,1684,3500,255113,609868,816146
11:18:23,PAYMENT,1306,2436,284296,770359,780201
11:18:23,DELIVERY,3301,4813,317638,317638,317638
11:18:23,SLEV,1531,1700,2401,2401,2401
11:18:23,OSTAT,499,670,963,1012,1012
11:18:33,NEWORD,1804,3686.5,596817,769207,770112
11:18:33,PAYMENT,1249,2648,404104,580900,603944
11:18:33,DELIVERY,3059,3754.5,220034,220034,220034
11:18:33,SLEV,1633,1805,2163,2241,2241
11:18:33,OSTAT,485,672,1069,1677,1677
11:18:43,NEWORD,1792,3372,384378,772912,810951
11:18:43,PAYMENT,1245,2163,186802,768188,876850
11:18:43,DELIVERY,2872,4288,6806,540776,540776
11:18:43,SLEV,1658,1703,2021,2021,2021
11:18:43,OSTAT,562,670,806,1049,1049
11:18:53,NEWORD,1764,3081,549090,725463,796667
11:18:53,PAYMENT,1156,1869,360742,594188,694999
11:18:53,DELIVERY,3078,3556.5,5375,5375,5375
11:18:53,SLEV,1398,1551,2202,2583,2583
11:18:53,OSTAT,492,661,772,1175,1175
11:19:03,NEWORD,1683,2861,649657,786640,795367
11:19:03,PAYMENT,1204,1713.5,362801,629874,741238
11:19:03,DELIVERY,2957,3306,4206,6982,6982
11:19:03,SLEV,1383,1612,1870,2004,2004
11:19:03,OSTAT,467,779.5,896,1015,1015
11:19:13,NEWORD,1869,3444,12231,757645,764930
11:19:13,PAYMENT,1103,2246,566891,785168,975262
11:19:13,DELIVERY,2730,3306,5108,195574,195574
11:19:13,SLEV,1419,1605,2007,2288,2288
11:19:13,OSTAT,560,681,941,12028,12028
11:19:23,NEWORD,1612,2730,62606,772572,812176
11:19:23,PAYMENT,1154,2759,572755,660873,752052
11:19:23,DELIVERY,3051,4395,38729,38729,38729
11:19:23,SLEV,1470,1609,1821,1821,1821
11:19:23,OSTAT,473,706,811,1093,1093
11:19:33,NEWORD,1489,2914,10201,728296,779579
11:19:33,PAYMENT,1204,2024.5,459247,757113,993608
11:19:33,DELIVERY,2836,4536.5,775831,775831,775831
11:19:33,SLEV,1447,1546.5,1930,2361,2361
11:19:33,OSTAT,511,775,1079,195178,195178
11:19:43,NEWORD,1703,2910,428671,791144,825614
11:19:43,PAYMENT,1327,2107,571404,801439,811616
11:19:43,DELIVERY,3079,3490,7456,7456,7456
11:19:43,SLEV,1549,1725.5,2271,2370,2370
11:19:43,OSTAT,609,813.5,970,977,977
11:19:53,NEWORD,1569,2645.5,514429,757821,775221
11:19:53,PAYMENT,990,1813.5,581627,778121,847330
11:19:53,DELIVERY,2501,3090.5,4621,7053,7053
11:19:53,SLEV,1355,1581,2031,3146,3146
11:19:53,OSTAT,548,694,787,787,787
11:20:03,NEWORD,1732,2951,7154,785785,812063
11:20:03,PAYMENT,1174,1926,327208,727060,945839
11:20:03,DELIVERY,3354,3901.5,631835,793655,793655
11:20:03,SLEV,1692,1929.5,2200,2200,2200
11:20:03,OSTAT,644,743,898,898,898
11:20:13,NEWORD,1753,3805,391681,782515,802773
11:20:13,PAYMENT,1249,2907,385902,734799,786579
11:20:13,DELIVERY,2839,3879,39168,751094,751094
11:20:13,SLEV,1427,1732,2086,2086,2086
11:20:13,OSTAT,516,665,1176,1176,1176
11:20:23,NEWORD,2875,178205,716975,730236,730236
11:20:23,PAYMENT,10649,96641,410510,811520,811520
11:20:23,DELIVERY,133494,170809,176755,176755,176755
11:20:23,SLEV,1603,1810,1849,1849,1849
11:20:23,OSTAT,725,725,725,725,725
